image_id,filename,npz_index,domain_id,modality_group,corruption_type,corruption_family,corruption_severity,is_unseen_corruption,label
train_004912,train/images.npz,4912,domain_09,3d_projection,none,generic,0,False,class_058
train_004913,train/images.npz,4913,domain_15,microscopy,blur,generic,1,False,class_103
train_004914,train/images.npz,4914,domain_13,retinal,noise,generic,1,False,class_095
train_004915,train/images.npz,4915,domain_07,ct,none,generic,0,False,class_044
train_004916,train/images.npz,4916,domain_06,retinal,noise,generic,1,False,class_033
train_004917,train/images.npz,4917,domain_10,ct,noise,generic,1,False,class_073
train_004918,train/images.npz,4918,domain_09,3d_projection,contrast,generic,1,False,class_062
train_004919,train/images.npz,4919,domain_03,xray,noise,generic,1,False,class_014
train_004920,train/images.npz,4920,domain_03,xray,none,generic,0,False,class_017
train_004921,train/images.npz,4921,domain_13,retinal,noise,generic,1,False,class_093
train_004922,train/images.npz,4922,domain_03,xray,contrast,generic,2,False,class_019
train_004923,train/images.npz,4923,domain_11,microscopy,noise,generic,1,False,class_081
train_004924,train/images.npz,4924,domain_08,ct,none,generic,0,False,class_050
train_004925,train/images.npz,4925,domain_07,ct,contrast,generic,2,False,class_043
train_004926,train/images.npz,4926,domain_09,3d_projection,none,generic,0,False,class_067
train_004927,train/images.npz,4927,domain_08,ct,none,generic,0,False,class_050
train_004928,train/images.npz,4928,domain_08,ct,blur,generic,2,False,class_047
train_004929,train/images.npz,4929,domain_09,3d_projection,blur,generic,1,False,class_066
train_004930,train/images.npz,4930,domain_10,ct,brightness,generic,1,False,class_070
train_004931,train/images.npz,4931,domain_03,xray,none,generic,0,False,class_012
train_004932,train/images.npz,4932,domain_01,microscopy,blur,generic,1,False,class_006
train_004933,train/images.npz,4933,domain_06,retinal,none,generic,0,False,class_034
train_004934,train/images.npz,4934,domain_08,ct,contrast,generic,2,False,class_050
train_004935,train/images.npz,4935,domain_08,ct,noise,generic,1,False,class_052
train_004936,train/images.npz,4936,domain_06,retinal,none,generic,0,False,class_034
train_004937,train/images.npz,4937,domain_10,ct,brightness,generic,1,False,class_070
train_004938,train/images.npz,4938,domain_10,ct,contrast,generic,1,False,class_079
train_004939,train/images.npz,4939,domain_07,ct,none,generic,0,False,class_041
train_004940,train/images.npz,4940,domain_15,microscopy,none,generic,0,False,class_100
train_004941,train/images.npz,4941,domain_01,microscopy,noise,generic,1,False,class_008
train_004942,train/images.npz,4942,domain_04,3d_projection,none,generic,0,False,class_027
train_004943,train/images.npz,4943,domain_03,xray,none,generic,0,False,class_026
train_004944,train/images.npz,4944,domain_10,ct,none,generic,0,False,class_071
train_004945,train/images.npz,4945,domain_09,3d_projection,noise,generic,2,False,class_059
train_004946,train/images.npz,4946,domain_10,ct,none,generic,0,False,class_070
train_004947,train/images.npz,4947,domain_11,microscopy,contrast,generic,1,False,class_086
train_004948,train/images.npz,4948,domain_12,xray,none,generic,0,False,class_089
train_004949,train/images.npz,4949,domain_05,3d_projection,none,generic,0,False,class_030
train_004950,train/images.npz,4950,domain_10,ct,none,generic,0,False,class_076
train_004951,train/images.npz,4951,domain_08,ct,noise,generic,1,False,class_052
train_004952,train/images.npz,4952,domain_12,xray,contrast,generic,1,False,class_090
train_004953,train/images.npz,4953,domain_06,retinal,none,generic,0,False,class_035
train_004954,train/images.npz,4954,domain_11,microscopy,none,generic,0,False,class_085
train_004955,train/images.npz,4955,domain_15,microscopy,brightness,generic,2,False,class_101
train_004956,train/images.npz,4956,domain_08,ct,noise,generic,1,False,class_055
train_004957,train/images.npz,4957,domain_10,ct,none,generic,0,False,class_071
train_004958,train/images.npz,4958,domain_07,ct,noise,generic,1,False,class_039
train_004959,train/images.npz,4959,domain_06,retinal,blur,generic,1,False,class_034
train_004960,train/images.npz,4960,domain_14,3d_projection,none,generic,0,False,class_097
train_004961,train/images.npz,4961,domain_07,ct,none,generic,0,False,class_040
train_004962,train/images.npz,4962,domain_11,microscopy,blur,generic,1,False,class_085
train_004963,train/images.npz,4963,domain_11,microscopy,brightness,generic,1,False,class_082
train_004964,train/images.npz,4964,domain_09,3d_projection,contrast,generic,1,False,class_064
train_004965,train/images.npz,4965,domain_09,3d_projection,contrast,generic,1,False,class_067
train_004966,train/images.npz,4966,domain_15,microscopy,none,generic,0,False,class_102
train_004967,train/images.npz,4967,domain_01,microscopy,blur,generic,1,False,class_003
train_004968,train/images.npz,4968,domain_03,xray,blur,generic,2,False,class_015
train_004969,train/images.npz,4969,domain_11,microscopy,contrast,generic,2,False,class_087
train_004970,train/images.npz,4970,domain_03,xray,none,generic,0,False,class_021
train_004971,train/images.npz,4971,domain_04,3d_projection,brightness,generic,1,False,class_028
train_004972,train/images.npz,4972,domain_10,ct,contrast,generic,1,False,class_077
train_004973,train/images.npz,4973,domain_06,retinal,none,generic,0,False,class_033
train_004974,train/images.npz,4974,domain_00,3d_projection,contrast,generic,1,False,class_001
train_004975,train/images.npz,4975,domain_03,xray,noise,generic,1,False,class_019
train_004976,train/images.npz,4976,domain_11,microscopy,contrast,generic,2,False,class_084
train_004977,train/images.npz,4977,domain_09,3d_projection,none,generic,0,False,class_060
train_004978,train/images.npz,4978,domain_06,retinal,none,generic,0,False,class_032
train_004979,train/images.npz,4979,domain_10,ct,none,generic,0,False,class_076
train_004980,train/images.npz,4980,domain_11,microscopy,noise,generic,1,False,class_080
train_004981,train/images.npz,4981,domain_10,ct,none,generic,0,False,class_076
train_004982,train/images.npz,4982,domain_09,3d_projection,blur,generic,1,False,class_059
train_004983,train/images.npz,4983,domain_03,xray,blur,generic,2,False,class_018
train_004984,train/images.npz,4984,domain_10,ct,none,generic,0,False,class_075
train_004985,train/images.npz,4985,domain_03,xray,none,generic,0,False,class_016
train_004986,train/images.npz,4986,domain_01,microscopy,contrast,generic,1,False,class_005
train_004987,train/images.npz,4987,domain_08,ct,none,generic,0,False,class_049
train_004988,train/images.npz,4988,domain_03,xray,noise,generic,1,False,class_012
train_004989,train/images.npz,4989,domain_03,xray,none,generic,0,False,class_019
train_004990,train/images.npz,4990,domain_03,xray,none,generic,0,False,class_019
train_004991,train/images.npz,4991,domain_07,ct,none,generic,0,False,class_042
train_004992,train/images.npz,4992,domain_09,3d_projection,none,generic,0,False,class_068
train_004993,train/images.npz,4993,domain_03,xray,none,generic,0,False,class_018
train_004994,train/images.npz,4994,domain_03,xray,none,generic,0,False,class_014
train_004995,train/images.npz,4995,domain_15,microscopy,none,generic,0,False,class_099
train_004996,train/images.npz,4996,domain_12,xray,brightness,generic,1,False,class_090
train_004997,train/images.npz,4997,domain_07,ct,noise,generic,2,False,class_046
train_004998,train/images.npz,4998,domain_01,microscopy,noise,generic,1,False,class_003
train_004999,train/images.npz,4999,domain_03,xray,none,generic,0,False,class_022
train_005000,train/images.npz,5000,domain_11,microscopy,none,generic,0,False,class_086
train_005001,train/images.npz,5001,domain_03,xray,brightness,generic,1,False,class_017
train_005002,train/images.npz,5002,domain_08,ct,none,generic,0,False,class_048
train_005003,train/images.npz,5003,domain_03,xray,contrast,generic,1,False,class_018
train_005004,train/images.npz,5004,domain_09,3d_projection,blur,generic,1,False,class_063
train_005005,train/images.npz,5005,domain_13,retinal,noise,generic,1,False,class_094
train_005006,train/images.npz,5006,domain_16,3d_projection,none,generic,0,False,class_107
train_005007,train/images.npz,5007,domain_08,ct,noise,generic,1,False,class_052
train_005008,train/images.npz,5008,domain_15,microscopy,none,generic,0,False,class_101
train_005009,train/images.npz,5009,domain_01,microscopy,noise,generic,1,False,class_005
train_005010,train/images.npz,5010,domain_11,microscopy,brightness,generic,1,False,class_083
train_005011,train/images.npz,5011,domain_03,xray,none,generic,0,False,class_013
train_005012,train/images.npz,5012,domain_07,ct,none,generic,0,False,class_038
train_005013,train/images.npz,5013,domain_01,microscopy,contrast,generic,1,False,class_005
train_005014,train/images.npz,5014,domain_15,microscopy,none,generic,0,False,class_099
train_005015,train/images.npz,5015,domain_08,ct,blur,generic,1,False,class_050
train_005016,train/images.npz,5016,domain_00,3d_projection,noise,generic,2,False,class_001
train_005017,train/images.npz,5017,domain_07,ct,blur,generic,1,False,class_043
train_005018,train/images.npz,5018,domain_08,ct,none,generic,0,False,class_052
train_005019,train/images.npz,5019,domain_09,3d_projection,none,generic,0,False,class_063
train_005020,train/images.npz,5020,domain_01,microscopy,contrast,generic,1,False,class_006
train_005021,train/images.npz,5021,domain_11,microscopy,none,generic,0,False,class_086
train_005022,train/images.npz,5022,domain_08,ct,noise,generic,1,False,class_051
train_005023,train/images.npz,5023,domain_08,ct,none,generic,0,False,class_053
train_005024,train/images.npz,5024,domain_06,retinal,none,generic,0,False,class_035
train_005025,train/images.npz,5025,domain_01,microscopy,contrast,generic,1,False,class_005
train_005026,train/images.npz,5026,domain_15,microscopy,blur,generic,1,False,class_098
train_005027,train/images.npz,5027,domain_08,ct,none,generic,0,False,class_050
train_005028,train/images.npz,5028,domain_15,microscopy,contrast,generic,1,False,class_100
train_005029,train/images.npz,5029,domain_08,ct,noise,generic,1,False,class_055
train_005030,train/images.npz,5030,domain_11,microscopy,none,generic,0,False,class_080
train_005031,train/images.npz,5031,domain_07,ct,brightness,generic,1,False,class_040
train_005032,train/images.npz,5032,domain_05,3d_projection,none,generic,0,False,class_030
train_005033,train/images.npz,5033,domain_08,ct,contrast,generic,1,False,class_056
train_005034,train/images.npz,5034,domain_06,retinal,none,generic,0,False,class_032
train_005035,train/images.npz,5035,domain_06,retinal,none,generic,0,False,class_033
train_005036,train/images.npz,5036,domain_04,3d_projection,none,generic,0,False,class_027
train_005037,train/images.npz,5037,domain_04,3d_projection,blur,generic,1,False,class_028
train_005038,train/images.npz,5038,domain_11,microscopy,none,generic,0,False,class_086
train_005039,train/images.npz,5039,domain_15,microscopy,contrast,generic,1,False,class_104
train_005040,train/images.npz,5040,domain_08,ct,none,generic,0,False,class_051
train_005041,train/images.npz,5041,domain_03,xray,none,generic,0,False,class_015
train_005042,train/images.npz,5042,domain_10,ct,noise,generic,2,False,class_072
train_005043,train/images.npz,5043,domain_10,ct,none,generic,0,False,class_076
train_005044,train/images.npz,5044,domain_07,ct,contrast,generic,1,False,class_043
train_005045,train/images.npz,5045,domain_05,3d_projection,none,generic,0,False,class_030
train_005046,train/images.npz,5046,domain_12,xray,none,generic,0,False,class_090
train_005047,train/images.npz,5047,domain_09,3d_projection,none,generic,0,False,class_059
train_005048,train/images.npz,5048,domain_09,3d_projection,none,generic,0,False,class_062
train_005049,train/images.npz,5049,domain_07,ct,noise,generic,1,False,class_041
train_005050,train/images.npz,5050,domain_09,3d_projection,noise,generic,2,False,class_067
train_005051,train/images.npz,5051,domain_04,3d_projection,contrast,generic,1,False,class_029
train_005052,train/images.npz,5052,domain_01,microscopy,none,generic,0,False,class_003
train_005053,train/images.npz,5053,domain_10,ct,none,generic,0,False,class_077
train_005054,train/images.npz,5054,domain_11,microscopy,contrast,generic,2,False,class_084
train_005055,train/images.npz,5055,domain_12,xray,none,generic,0,False,class_090
train_005056,train/images.npz,5056,domain_13,retinal,brightness,generic,1,False,class_091
train_005057,train/images.npz,5057,domain_07,ct,none,generic,0,False,class_037
train_005058,train/images.npz,5058,domain_13,retinal,noise,generic,1,False,class_094
train_005059,train/images.npz,5059,domain_08,ct,blur,generic,1,False,class_053
train_005060,train/images.npz,5060,domain_03,xray,blur,generic,2,False,class_017
train_005061,train/images.npz,5061,domain_04,3d_projection,brightness,generic,1,False,class_028
train_005062,train/images.npz,5062,domain_03,xray,none,generic,0,False,class_024
train_005063,train/images.npz,5063,domain_12,xray,none,generic,0,False,class_090
train_005064,train/images.npz,5064,domain_10,ct,contrast,generic,1,False,class_076
train_005065,train/images.npz,5065,domain_03,xray,none,generic,0,False,class_020
train_005066,train/images.npz,5066,domain_03,xray,noise,generic,1,False,class_018
train_005067,train/images.npz,5067,domain_00,3d_projection,blur,generic,2,False,class_000
train_005068,train/images.npz,5068,domain_13,retinal,none,generic,0,False,class_092
train_005069,train/images.npz,5069,domain_06,retinal,noise,generic,1,False,class_032
train_005070,train/images.npz,5070,domain_14,3d_projection,none,generic,0,False,class_096
train_005071,train/images.npz,5071,domain_11,microscopy,noise,generic,1,False,class_085
train_005072,train/images.npz,5072,domain_15,microscopy,none,generic,0,False,class_103
train_005073,train/images.npz,5073,domain_09,3d_projection,none,generic,0,False,class_065
